Time, HydroPower, WindPower, SolarPower
2022/10/6/2/40, 482.349, 3312.287, 0.0
2022/10/6/3/40, 437.13, 3481.008, 0.0
2022/10/6/4/40, 429.547, 3542.723, 0.0
2022/10/6/5/40, 391.245, 3816.399, 0.0
2022/10/6/6/40, 563.794, 4115.257, 0.0
2022/10/6/7/40, 847.237, 3960.1, 0.0
2022/10/6/8/40, 802.869, 3768.233, 0.567
2022/10/6/9/40, 806.954, 3216.58, 8.661
2022/10/6/10/40, 870.847, 2835.197, 15.703
2022/10/6/11/40, 821.805, 2793.432, 22.502
2022/10/6/12/40, 723.402, 2822.862, 33.591
2022/10/6/13/40, 767.646, 2530.415, 58.359
2022/10/6/14/40, 648.343, 2586.428, 78.837
2022/10/6/15/40, 671.259, 2825.544, 72.119
2022/10/6/16/40, 605.66, 3205.993, 51.965
2022/10/6/17/40, 673.109, 3614.331, 22.097
2022/10/6/18/40, 770.888, 3816.724, 0.0
2022/10/6/19/40, 849.497, 3979.111, 0.0
2022/10/6/20/40, 710.605, 3920.099, 0.0
2022/10/6/21/40, 639.58, 3980.911, 0.0
2022/10/6/22/40, 630.834, 4008.12, 0.0
2022/10/6/23/40, 511.167, 3797.766, 0.0
2022/10/6/24/40, 545.091, 3345.52, 0.0
2022/10/7/1/40, 422.167, 3324.766, 0.0
2022/10/7/2/40, 430.953, 3303.287, 0.0
2022/10/7/3/40, 416.298, 3206.73, 0.0
2022/10/7/4/40, 428.482, 3227.327, 0.0
2022/10/7/5/40, 400.674, 3361.923, 0.0
2022/10/7/6/40, 644.276, 3784.331, 0.0
2022/10/7/7/40, 791.025, 3764.016, 0.0
2022/10/7/8/40, 756.457, 3607.366, 19.021
2022/10/7/9/40, 802.14, 3337.911, 56.497
2022/10/7/10/40, 950.894, 3052.012, 92.031
2022/10/7/11/40, 1010.138, 3112.494, 114.533
2022/10/7/12/40, 804.033, 3205.332, 116.313
2022/10/7/13/40, 742.286, 3358.494, 114.128
2022/10/7/14/40, 730.72, 3531.95, 91.383
2022/10/7/15/40, 732.248, 3460.754, 63.135
2022/10/7/16/40, 785.961, 3387.817, 41.766
2022/10/7/17/40, 804.813, 3384.715, 8.985
2022/10/7/18/40, 827.926, 3579.646, 0.0
2022/10/7/19/40, 910.09, 3732.252, 0.0
2022/10/7/20/40, 796.086, 3731.745, 0.0
2022/10/7/21/40, 711.703, 3789.114, 0.0
2022/10/7/22/40, 797.734, 3808.651, 0.0
2022/10/7/23/40, 574.884, 3728.965, 0.0
2022/10/7/24/40, 507.412, 3810.368, 0.0
2022/10/8/1/40, 484.619, 3599.615, 0.0
2022/10/8/2/40, 438.013, 3581.675, 0.0
2022/10/8/3/40, 432.533, 3479.54, 0.0
2022/10/8/4/40, 436.103, 3098.436, 0.0
2022/10/8/5/40, 473.339, 2792.025, 0.0
2022/10/8/6/40, 533.914, 3106.437, 0.0
2022/10/8/7/40, 623.061, 3118.854, 0.0
2022/10/8/8/40, 563.035, 3148.745, 4.857
2022/10/8/9/40, 599.223, 2983.651, 20.316
2022/10/8/10/40, 694.634, 2957.93, 40.066
2022/10/8/11/40, 724.189, 2731.883, 50.912
2022/10/8/12/40, 771.705, 2690.893, 64.672
2022/10/8/13/40, 636.185, 2760.623, 67.101
2022/10/8/14/40, 675.677, 2776.863, 63.539
2022/10/8/15/40, 679.154, 2818.359, 60.625
2022/10/8/16/40, 700.728, 2965.359, 42.171
2022/10/8/17/40, 687.198, 2904.781, 17.888
2022/10/8/18/40, 774.958, 3322.921, 0.0
2022/10/8/19/40, 872.118, 3733.743, 0.0
2022/10/8/20/40, 813.182, 3755.207, 0.0
2022/10/8/21/40, 714.46, 3664.386, 0.0
2022/10/8/22/40, 716.715, 3628.384, 0.0
2022/10/8/23/40, 656.257, 3580.104, 0.0
2022/10/8/24/40, 634.773, 3530.447, 0.0
2022/10/9/1/40, 603.568, 3498.504, 0.0
2022/10/9/2/40, 501.86, 3381.91, 0.0
2022/10/9/3/40, 537.727, 3286.415, 0.0
2022/10/9/4/40, 526.815, 3284.748, 0.0
2022/10/9/5/40, 526.804, 3414.489, 0.0
2022/10/9/6/40, 581.021, 3432.605, 0.0
2022/10/9/7/40, 578.981, 3400.624, 0.0
2022/10/9/8/40, 569.321, 3222.52, 16.674
2022/10/9/9/40, 654.821, 2940.7, 55.931
2022/10/9/10/40, 735.097, 2640.974, 93.326
2022/10/9/11/40, 671.442, 2543.669, 120.36
2022/10/9/12/40, 700.008, 2453.732, 133.392
2022/10/9/13/40, 706.573, 2429.991, 130.235
2022/10/9/14/40, 737.707, 2499.924, 116.232
2022/10/9/15/40, 676.544, 2625.05, 96.564
2022/10/9/16/40, 757.367, 2395.614, 58.278
2022/10/9/17/40, 896.325, 2355.279, 21.45
2022/10/9/18/40, 974.813, 2908.399, 0.0
2022/10/9/19/40, 1018.335, 3425.899, 0.0
2022/10/9/20/40, 842.288, 3477.01, 0.0
2022/10/9/21/40, 819.441, 3529.202, 0.0
2022/10/9/22/40, 857.628, 3325.018, 0.0
2022/10/9/23/40, 740.688, 3283.131, 0.0
2022/10/9/24/40, 653.05, 3253.255, 0.0
2022/10/10/1/41, 534.745, 3241.007, 0.0
2022/10/10/2/41, 575.287, 3217.113, 0.0
2022/10/10/3/41, 531.102, 3261.388, 0.0
2022/10/10/4/41, 556.793, 3237.119, 0.0
2022/10/10/5/41, 603.7, 3135.87, 0.0
2022/10/10/6/41, 673.064, 3011.781, 0.0
2022/10/10/7/41, 890.415, 3235.769, 0.0
2022/10/10/8/41, 1059.273, 3202.495, 8.904
2022/10/10/9/41, 951.992, 2932.008, 40.957
2022/10/10/10/41, 1033.417, 2692.489, 66.129
2022/10/10/11/41, 1017.529, 2663.385, 84.908
2022/10/10/12/41, 846.463, 2807.962, 94.864
2022/10/10/13/41, 858.228, 2919.274, 94.783
2022/10/10/14/41, 776.963, 2928.63, 93.488
2022/10/10/15/41, 714.478, 3071.263, 73.981
2022/10/10/16/41, 756.188, 3158.872, 45.408
2022/10/10/17/41, 862.177, 3460.533, 15.136
2022/10/10/18/41, 900.144, 3658.183, 0.0
2022/10/10/19/41, 845.956, 3778.774, 0.0
2022/10/10/20/41, 760.672, 3878.774, 0.0
2022/10/10/21/41, 707.954, 3842.041, 0.0
2022/10/10/22/41, 723.242, 3634.094, 0.0
2022/10/10/23/41, 690.317, 3615.88, 0.0
2022/10/10/24/41, 601.266, 3659.034, 0.0
2022/10/11/1/41, 588.414, 3664.719, 0.0
2022/10/11/2/41, 594.824, 3591.069, 0.0
2022/10/11/3/41, 582.254, 3479.706, 0.0
2022/10/11/4/41, 597.871, 3397.792, 0.0
2022/10/11/5/41, 593.877, 3405.088, 0.0
2022/10/11/6/41, 748.562, 3393.91, 0.0
2022/10/11/7/41, 881.847, 3165.193, 0.0
2022/10/11/8/41, 1019.526, 3064.434, 5.504
2022/10/11/9/41, 1062.673, 2966.629, 14.165
2022/10/11/10/41, 1070.275, 2849.905, 21.531
2022/10/11/11/41, 1025.1, 2540.741, 25.173
2022/10/11/12/41, 842.185, 2341.635, 20.478
2022/10/11/13/41, 844.439, 2296.238, 23.311
2022/10/11/14/41, 866.75, 2392.747, 32.781
2022/10/11/15/41, 812.043, 2359.838, 32.377
2022/10/11/16/41, 756.509, 2343.067, 24.606
2022/10/11/17/41, 849.674, 2372.89, 10.927
2022/10/11/18/41, 955.13, 2236.026, 0.0
2022/10/11/19/41, 1225.771, 2285.656, 0.0
2022/10/11/20/41, 1082.231, 2621.681, 0.0
2022/10/11/21/41, 759.628, 2934.221, 0.0
2022/10/11/22/41, 697.366, 3215.766, 0.0
2022/10/11/23/41, 610.428, 3446.058, 0.0
2022/10/11/24/41, 670.307, 3422.412, 0.0
2022/10/12/1/41, 662.613, 3330.295, 0.0
2022/10/12/2/41, 570.819, 3299.059, 0.0
2022/10/12/3/41, 566.905, 3179.323, 0.0
2022/10/12/4/41, 618.094, 3125.336, 0.0
2022/10/12/5/41, 625.899, 3057.034, 0.0
2022/10/12/6/41, 727.568, 3097.558, 0.0
2022/10/12/7/41, 851.122, 3047.39, 0.0
2022/10/12/8/41, 1110.691, 2708.015, 8.661
2022/10/12/9/41, 1246.632, 2145.802, 47.756
2022/10/12/10/41, 1485.796, 1694.535, 82.48
2022/10/12/11/41, 1456.731, 1505.519, 99.963
2022/10/12/12/41, 1567.336, 1452.201, 119.713
2022/10/12/13/41, 1442.878, 1592.483, 121.251
2022/10/12/14/41, 1262.413, 1730.965, 111.133
2022/10/12/15/41, 1367.864, 1625.82, 86.446
2022/10/12/16/41, 1471.238, 1486.653, 49.132
2022/10/12/17/41, 1703.994, 1520.461, 14.489
2022/10/12/18/41, 1687.711, 2041.894, 0.0
2022/10/12/19/41, 1761.852, 2592.898, 0.0
2022/10/12/20/41, 1609.045, 2614.642, 0.0
2022/10/12/21/41, 1264.782, 2494.299, 0.0
2022/10/12/22/41, 932.853, 2298.347, 0.0
2022/10/12/23/41, 822.356, 2246.253, 0.0
2022/10/12/24/41, 672.645, 2253.099, 0.0
2022/10/13/1/41, 573.312, 2464.8, 0.0
2022/10/13/2/41, 524.24, 2698.206, 0.0
2022/10/13/3/41, 504.99, 2980.241, 0.0
2022/10/13/4/41, 501.913, 3338.266, 0.0
2022/10/13/5/41, 555.484, 3486.378, 0.0
2022/10/13/6/41, 682.427, 3606.976, 0.0
2022/10/13/7/41, 887.864, 3655.072, 0.0
2022/10/13/8/41, 1135.187, 3538.508, 7.77
2022/10/13/9/41, 1366.586, 3244.284, 38.124
2022/10/13/10/41, 1476.443, 3016.546, 63.539
2022/10/13/11/41, 1434.063, 2873.12, 81.67
2022/10/13/12/41, 1378.635, 2833.157, 92.193
2022/10/13/13/41, 1238.794, 2731.001, 73.738
2022/10/13/14/41, 1240.982, 2818.181, 65.239
2022/10/13/15/41, 1294.478, 2979.908, 51.965
2022/10/13/16/41, 1368.813, 3049.029, 24.283
2022/10/13/17/41, 1444.161, 3015.351, 5.585
2022/10/13/18/41, 1592.744, 2947.117, 0.0
2022/10/13/19/41, 1645.785, 2983.587, 0.0
2022/10/13/20/41, 1567.883, 2950.992, 0.0
2022/10/13/21/41, 1456.03, 2917.939, 0.0
2022/10/13/22/41, 1467.887, 2890.264, 0.0
2022/10/13/23/41, 1071.76, 2784.117, 0.0
2022/10/13/24/41, 902.547, 2599.296, 0.0
2022/10/14/1/41, 700.201, 2490.677, 0.0
2022/10/14/2/41, 523.54, 2336.384, 0.0
2022/10/14/3/41, 510.597, 2142.386, 0.0
2022/10/14/4/41, 559.232, 2001.167, 0.0
2022/10/14/5/41, 791.274, 1922.425, 0.0
2022/10/14/6/41, 1098.691, 1855.202, 0.0
2022/10/14/7/41, 1407.156, 1694.503, 0.0
2022/10/14/8/41, 1757.172, 1488.755, 0.486
2022/10/14/9/41, 1824.573, 1263.236, 15.703
2022/10/14/10/41, 1920.945, 1057.565, 30.11
2022/10/14/11/41, 2021.886, 931.369, 40.471
2022/10/14/12/41, 1883.234, 849.489, 50.589
2022/10/14/13/41, 1812.634, 782.41, 49.051
2022/10/14/14/41, 1818.904, 722.772, 47.756
2022/10/14/15/41, 1758.052, 669.163, 36.424
2022/10/14/16/41, 1731.127, 656.69, 18.212
2022/10/14/17/41, 1863.264, 684.351, 4.209
2022/10/14/18/41, 1942.75, 900.533, 0.0
2022/10/14/19/41, 1942.616, 1147.674, 0.0
2022/10/14/20/41, 1852.344, 1409.158, 0.0
2022/10/14/21/41, 1418.333, 1553.708, 0.0
2022/10/14/22/41, 1248.24, 1637.556, 0.0
2022/10/14/23/41, 1229.962, 1524.959, 0.0
2022/10/14/24/41, 1121.557, 1485.347, 0.0
2022/10/15/1/41, 979.538, 1521.828, 0.0
2022/10/15/2/41, 729.417, 1469.481, 0.0
2022/10/15/3/41, 690.751, 1456.278, 0.0
2022/10/15/4/41, 636.394, 1530.096, 0.0
2022/10/15/5/41, 685.373, 1737.554, 0.0
2022/10/15/6/41, 724.127, 1851.537, 0.0
2022/10/15/7/41, 743.349, 1865.771, 0.0
2022/10/15/8/41, 924.636, 1949.122, 0.162
2022/10/15/9/41, 1051.76, 1978.959, 16.026
2022/10/15/10/41, 1034.424, 1947.393, 34.805
2022/10/15/11/41, 1070.134, 1953.882, 49.213
2022/10/15/12/41, 1098.042, 1919.127, 53.26
2022/10/15/13/41, 978.929, 1897.683, 48.889
2022/10/15/14/41, 973.347, 1896.417, 39.257
2022/10/15/15/41, 927.504, 1988.325, 34.886
2022/10/15/16/41, 918.027, 2354.61, 20.154
2022/10/15/17/41, 923.406, 2677.261, 1.538
2022/10/15/18/41, 1130.433, 3058.106, 0.0
2022/10/15/19/41, 960.982, 3448.71, 0.0
2022/10/15/20/41, 731.723, 3715.515, 0.0
2022/10/15/21/41, 626.57, 3725.621, 0.0
2022/10/15/22/41, 609.336, 3762.582, 0.0
2022/10/15/23/41, 553.796, 3772.553, 0.0
2022/10/15/24/41, 615.531, 3500.454, 0.0
2022/10/16/1/41, 681.229, 3291.888, 0.0
2022/10/16/2/41, 575.409, 3055.441, 0.0
2022/10/16/3/41, 542.952, 2906.954, 0.0
2022/10/16/4/41, 535.786, 2785.776, 0.0
2022/10/16/5/41, 515.196, 2679.798, 0.0
2022/10/16/6/41, 614.584, 2475.433, 0.0
2022/10/16/7/41, 604.984, 2316.218, 0.0
2022/10/16/8/41, 610.947, 2418.343, 0.162
2022/10/16/9/41, 663.606, 2555.363, 5.018
2022/10/16/10/41, 745.284, 2715.825, 17.564
2022/10/16/11/41, 861.31, 2828.633, 31.891
2022/10/16/12/41, 726.079, 2970.241, 31.648
2022/10/16/13/41, 624.0, 3084.2, 36.586
2022/10/16/14/41, 590.042, 3280.608, 33.753
2022/10/16/15/41, 797.417, 3275.409, 25.739
2022/10/16/16/41, 938.902, 3018.628, 14.893
2022/10/16/17/41, 849.246, 3052.475, 2.914
2022/10/16/18/41, 962.085, 3021.368, 0.0
2022/10/16/19/41, 1077.91, 3050.973, 0.0
2022/10/16/20/41, 996.172, 3037.03, 0.0
2022/10/16/21/41, 981.715, 2756.412, 0.0
2022/10/16/22/41, 867.718, 2267.24, 0.0
2022/10/16/23/41, 889.296, 1791.944, 0.0
2022/10/16/24/41, 823.659, 1410.48, 0.0
2022/10/17/1/42, 594.059, 1173.981, 0.0
2022/10/17/2/42, 539.37, 1055.254, 0.0
2022/10/17/3/42, 530.008, 1015.249, 0.0
2022/10/17/4/42, 586.296, 930.087, 0.0
2022/10/17/5/42, 822.05, 872.103, 0.0
2022/10/17/6/42, 1051.448, 1167.754, 0.0
2022/10/17/7/42, 1373.308, 1490.909, 0.0
2022/10/17/8/42, 1390.12, 1574.354, 0.0
2022/10/17/9/42, 1465.971, 1718.397, 20.397
2022/10/17/10/42, 1432.021, 1979.653, 44.761
2022/10/17/11/42, 1220.582, 2135.348, 67.02
2022/10/17/12/42, 950.72, 2094.404, 81.508
2022/10/17/13/42, 946.277, 2116.58, 85.798
2022/10/17/14/42, 976.898, 1981.949, 80.294
2022/10/17/15/42, 958.041, 1977.24, 67.91
2022/10/17/16/42, 901.332, 2085.751, 33.996
2022/10/17/17/42, 1007.677, 2406.697, 7.042
2022/10/17/18/42, 1089.725, 2890.705, 0.0
2022/10/17/19/42, 1165.351, 3131.052, 0.0
2022/10/17/20/42, 896.682, 2945.047, 0.0
2022/10/17/21/42, 719.125, 2769.46, 0.0
2022/10/17/22/42, 674.462, 2581.992, 0.0
2022/10/17/23/42, 693.78, 2213.993, 0.0
2022/10/17/24/42, 567.842, 1858.522, 0.0
2022/10/18/1/42, 674.857, 1583.963, 0.0
2022/10/18/2/42, 593.242, 1350.503, 0.0
2022/10/18/3/42, 725.956, 1081.719, 0.0
2022/10/18/4/42, 809.132, 810.834, 0.0
2022/10/18/5/42, 991.494, 747.043, 0.0
2022/10/18/6/42, 1355.705, 700.438, 0.0
2022/10/18/7/42, 1680.742, 725.259, 0.0
2022/10/18/8/42, 1913.909, 716.436, 0.0
2022/10/18/9/42, 1970.266, 639.016, 9.713
2022/10/18/10/42, 1886.202, 582.137, 33.105
2022/10/18/11/42, 1789.223, 584.925, 48.97
2022/10/18/12/42, 1717.667, 619.404, 48.727
2022/10/18/13/42, 1738.234, 651.565, 57.631
2022/10/18/14/42, 1581.403, 819.989, 60.787
2022/10/18/15/42, 1445.237, 869.439, 52.693
2022/10/18/16/42, 1307.991, 1145.225, 30.677
2022/10/18/17/42, 1235.613, 1470.683, 6.071
2022/10/18/18/42, 1361.292, 2037.2, 0.0
2022/10/18/19/42, 1372.75, 2340.166, 0.0
2022/10/18/20/42, 1111.642, 2370.749, 0.0
2022/10/18/21/42, 876.427, 2264.891, 0.0
2022/10/18/22/42, 722.252, 2184.787, 0.0
2022/10/18/23/42, 630.278, 2186.372, 0.0
2022/10/18/24/42, 602.632, 2211.652, 0.0
2022/10/19/1/42, 526.57, 2321.541, 0.0
2022/10/19/2/42, 533.889, 2335.406, 0.0
2022/10/19/3/42, 585.568, 2166.944, 0.0
2022/10/19/4/42, 635.233, 2083.865, 0.0
2022/10/19/5/42, 711.415, 2089.328, 0.0
2022/10/19/6/42, 1001.852, 1822.59, 0.0
2022/10/19/7/42, 1491.831, 1491.367, 0.0
2022/10/19/8/42, 1692.285, 1395.758, 0.971
2022/10/19/9/42, 1738.266, 1270.252, 31.001
2022/10/19/10/42, 1914.605, 1051.918, 58.845
2022/10/19/11/42, 1866.085, 816.52, 77.057
2022/10/19/12/42, 1642.142, 772.766, 87.012
2022/10/19/13/42, 1344.934, 949.417, 84.179
2022/10/19/14/42, 1158.347, 1049.384, 70.986
2022/10/19/15/42, 1200.663, 1150.707, 52.207
2022/10/19/16/42, 1370.928, 1276.13, 24.121
2022/10/19/17/42, 1514.043, 1599.113, 1.376
2022/10/19/18/42, 1650.441, 1998.572, 0.0
2022/10/19/19/42, 1705.971, 2297.787, 0.0
2022/10/19/20/42, 1522.35, 2433.151, 0.0
2022/10/19/21/42, 1334.605, 2501.309, 0.0
2022/10/19/22/42, 1112.082, 2518.249, 0.0
2022/10/19/23/42, 859.43, 2494.988, 0.0
2022/10/19/24/42, 687.393, 2496.297, 0.0
2022/10/20/1/42, 615.304, 2457.435, 0.0
2022/10/20/2/42, 618.048, 2199.443, 0.0
2022/10/20/3/42, 662.389, 1953.316, 0.0
2022/10/20/4/42, 678.924, 1740.255, 0.0
2022/10/20/5/42, 926.35, 1496.747, 0.0
2022/10/20/6/42, 1375.661, 1368.91, 0.0
2022/10/20/7/42, 1861.518, 1112.956, 0.0
2022/10/20/8/42, 2094.629, 725.73, 0.162
2022/10/20/9/42, 2116.309, 463.002, 20.64
2022/10/20/10/42, 2099.031, 265.446, 43.142
2022/10/20/11/42, 2107.336, 145.827, 64.349
2022/10/20/12/42, 1991.366, 103.537, 81.994
2022/10/20/13/42, 2000.782, 132.458, 89.279
2022/10/20/14/42, 1931.815, 162.43, 84.018
2022/10/20/15/42, 1858.526, 155.627, 62.811
2022/10/20/16/42, 1872.614, 193.032, 25.82
2022/10/20/17/42, 1880.237, 250.553, 1.295
2022/10/20/18/42, 2107.326, 330.601, 0.0
2022/10/20/19/42, 2135.614, 417.061, 0.0
2022/10/20/20/42, 2083.158, 461.314, 0.0
2022/10/20/21/42, 1860.941, 396.704, 0.0
2022/10/20/22/42, 1793.172, 435.34, 0.0
2022/10/20/23/42, 1586.687, 390.186, 0.0
2022/10/20/24/42, 1346.265, 483.033, 0.0
2022/10/21/1/42, 1102.388, 464.023, 0.0
2022/10/21/2/42, 948.763, 528.349, 0.0
2022/10/21/3/42, 928.044, 537.347, 0.0
2022/10/21/4/42, 997.608, 595.169, 0.0
2022/10/21/5/42, 1260.123, 544.992, 0.0
2022/10/21/6/42, 1543.897, 594.652, 0.0
2022/10/21/7/42, 1667.403, 735.306, 0.0
2022/10/21/8/42, 1932.936, 700.307, 0.0
2022/10/21/9/42, 1814.515, 667.503, 13.274
2022/10/21/10/42, 1845.884, 565.177, 38.285
2022/10/21/11/42, 2003.541, 351.029, 61.516
2022/10/21/12/42, 2033.948, 222.426, 66.372
2022/10/21/13/42, 2001.15, 162.882, 70.176
2022/10/21/14/42, 1936.624, 143.365, 61.03
2022/10/21/15/42, 1918.419, 133.03, 45.327
2022/10/21/16/42, 1858.138, 148.194, 17.402
2022/10/21/17/42, 1776.86, 270.757, 0.0
2022/10/21/18/42, 1991.765, 428.925, 0.0
2022/10/21/19/42, 1911.143, 559.848, 0.0
2022/10/21/20/42, 1655.916, 740.689, 0.0
2022/10/21/21/42, 1541.539, 772.693, 0.0
2022/10/21/22/42, 1370.364, 840.439, 0.0
2022/10/21/23/42, 1155.377, 971.751, 0.0
2022/10/21/24/42, 1032.396, 967.254, 0.0
2022/10/22/1/42, 893.867, 989.442, 0.0
2022/10/22/2/42, 798.011, 1081.982, 0.0
2022/10/22/3/42, 751.974, 1218.18, 0.0
2022/10/22/4/42, 732.702, 1319.416, 0.0
2022/10/22/5/42, 754.749, 1421.834, 0.0
2022/10/22/6/42, 847.337, 1422.952, 0.0
2022/10/22/7/42, 940.075, 1509.597, 0.0
2022/10/22/8/42, 936.368, 1666.225, 0.0
2022/10/22/9/42, 1041.726, 1846.28, 14.408
2022/10/22/10/42, 1119.346, 2095.241, 31.324
2022/10/22/11/42, 1142.212, 2325.086, 48.727
2022/10/22/12/42, 945.193, 2491.63, 63.135
2022/10/22/13/42, 869.442, 2717.82, 66.939
2022/10/22/14/42, 824.008, 3059.547, 59.249
2022/10/22/15/42, 829.058, 3276.076, 47.756
2022/10/22/16/42, 781.312, 3410.595, 21.692
2022/10/22/17/42, 870.963, 3480.091, 0.0
2022/10/22/18/42, 1029.453, 3441.041, 0.0
2022/10/22/19/42, 1107.919, 3405.443, 0.0
2022/10/22/20/42, 1007.758, 3361.953, 0.0
2022/10/22/21/42, 888.658, 3065.264, 0.0
2022/10/22/22/42, 824.912, 2761.541, 0.0
2022/10/22/23/42, 606.496, 2506.27, 0.0
2022/10/22/24/42, 580.519, 2298.971, 0.0
2022/10/23/1/42, 571.348, 2152.948, 0.0
2022/10/23/2/42, 603.734, 1962.747, 0.0
2022/10/23/3/42, 571.245, 2084.368, 0.0
2022/10/23/4/42, 598.805, 2174.179, 0.0
2022/10/23/5/42, 663.091, 2125.686, 0.0
2022/10/23/6/42, 809.351, 2130.701, 0.0
2022/10/23/7/42, 813.209, 2077.938, 0.0
2022/10/23/8/42, 823.069, 2142.232, 0.0
2022/10/23/9/42, 839.331, 2214.844, 13.598
2022/10/23/10/42, 970.695, 1943.336, 35.695
2022/10/23/11/42, 1057.21, 1668.791, 61.111
2022/10/23/12/42, 1076.669, 1629.335, 76.733
2022/10/23/13/42, 1117.714, 1611.474, 79.809
2022/10/23/14/42, 1012.617, 1699.13, 65.968
2022/10/23/15/42, 975.9, 1815.213, 47.594
2022/10/23/16/42, 956.82, 2029.046, 19.669
2022/10/23/17/42, 980.217, 2429.105, 0.0
2022/10/23/18/42, 1143.368, 2859.165, 0.0
2022/10/23/19/42, 1213.86, 3070.081, 0.0
2022/10/23/20/42, 1057.309, 3115.121, 0.0
2022/10/23/21/42, 910.024, 2969.926, 0.0
2022/10/23/22/42, 933.568, 2793.735, 0.0
2022/10/23/23/42, 786.962, 2615.906, 0.0
2022/10/23/24/42, 679.14, 2400.803, 0.0
2022/10/24/1/43, 701.948, 2141.516, 0.0
2022/10/24/2/43, 674.65, 1883.222, 0.0
2022/10/24/3/43, 665.95, 1725.505, 0.0
2022/10/24/4/43, 673.921, 1575.025, 0.0
2022/10/24/5/43, 847.738, 1400.486, 0.0
2022/10/24/6/43, 1296.995, 1174.04, 0.0
2022/10/24/7/43, 1717.554, 940.083, 0.0
2022/10/24/8/43, 1896.262, 760.299, 0.0
2022/10/24/9/43, 1867.3, 578.528, 24.363
2022/10/24/10/43, 1718.622, 330.881, 55.688
2022/10/24/11/43, 1739.796, 144.156, 81.832
2022/10/24/12/43, 1645.088, 61.701, 96.887
2022/10/24/13/43, 1757.317, 19.262, 99.073
2022/10/24/14/43, 1680.562, 47.839, 85.474
2022/10/24/15/43, 1479.859, 90.76, 60.949
2022/10/24/16/43, 1620.899, 116.152, 25.82
2022/10/24/17/43, 1525.098, 164.537, 0.0
2022/10/24/18/43, 1681.12, 217.91, 0.0
2022/10/24/19/43, 1851.289, 306.46, 0.0
2022/10/24/20/43, 1802.832, 431.362, 0.0
2022/10/24/21/43, 1621.818, 563.828, 0.0
2022/10/24/22/43, 1385.645, 631.005, 0.0
2022/10/24/23/43, 1244.789, 666.229, 0.0
2022/10/24/24/43, 989.788, 699.549, 0.0
2022/10/25/1/43, 937.247, 754.748, 0.0
2022/10/25/2/43, 761.354, 855.087, 0.0
2022/10/25/3/43, 626.057, 1073.583, 0.0
2022/10/25/4/43, 581.054, 1222.398, 0.0
2022/10/25/5/43, 923.76, 1485.365, 0.0
2022/10/25/6/43, 1124.462, 1755.174, 0.0
2022/10/25/7/43, 1582.111, 1916.115, 0.0
2022/10/25/8/43, 1694.451, 2000.737, 0.0
2022/10/25/9/43, 1594.914, 1991.407, 7.285
2022/10/25/10/43, 1783.404, 1834.549, 22.178
2022/10/25/11/43, 1754.009, 1507.459, 29.139
2022/10/25/12/43, 1733.477, 1178.523, 31.082
2022/10/25/13/43, 1813.219, 1356.085, 34.238
2022/10/25/14/43, 1708.536, 1462.662, 28.168
2022/10/25/15/43, 1515.039, 1472.341, 17.483
2022/10/25/16/43, 1471.399, 1690.316, 3.238
2022/10/25/17/43, 1339.685, 1977.116, 0.0
2022/10/25/18/43, 1361.989, 2114.619, 0.0
2022/10/25/19/43, 1548.067, 2182.868, 0.0
2022/10/25/20/43, 1262.543, 2193.103, 0.0
2022/10/25/21/43, 1150.174, 2210.116, 0.0
2022/10/25/22/43, 1004.98, 2225.464, 0.0
2022/10/25/23/43, 872.856, 2334.897, 0.0
2022/10/25/24/43, 693.12, 2195.274, 0.0
2022/10/26/1/43, 526.751, 2029.153, 0.0
2022/10/26/2/43, 524.125, 1868.529, 0.0
2022/10/26/3/43, 557.499, 1659.444, 0.0
2022/10/26/4/43, 639.929, 1457.526, 0.0
2022/10/26/5/43, 831.871, 1247.843, 0.0
2022/10/26/6/43, 1052.731, 1135.389, 0.0
2022/10/26/7/43, 1315.951, 1072.236, 0.0
2022/10/26/8/43, 1762.912, 992.408, 0.0
2022/10/26/9/43, 1874.238, 820.66, 1.943
2022/10/26/10/43, 1771.12, 685.802, 9.794
2022/10/26/11/43, 1829.877, 588.928, 17.483
2022/10/26/12/43, 1692.155, 534.734, 23.068
2022/10/26/13/43, 1734.642, 482.08, 20.478
2022/10/26/14/43, 1689.988, 396.873, 25.739
2022/10/26/15/43, 1723.176, 402.173, 15.541
2022/10/26/16/43, 1727.512, 490.268, 4.857
2022/10/26/17/43, 1629.321, 571.112, 0.0
2022/10/26/18/43, 1723.908, 541.107, 0.0
2022/10/26/19/43, 1906.007, 601.731, 0.0
2022/10/26/20/43, 1823.654, 645.468, 0.0
2022/10/26/21/43, 1502.261, 578.527, 0.0
2022/10/26/22/43, 1463.501, 445.952, 0.0
2022/10/26/23/43, 1435.905, 353.124, 0.0
2022/10/26/24/43, 1163.878, 305.446, 0.0
2022/10/27/1/43, 968.527, 252.647, 0.0
2022/10/27/2/43, 784.936, 279.823, 0.0
2022/10/27/3/43, 736.586, 247.118, 0.0
2022/10/27/4/43, 773.134, 233.245, 0.0
2022/10/27/5/43, 991.423, 219.423, 0.0
2022/10/27/6/43, 1513.164, 301.641, 0.0
2022/10/27/7/43, 1920.9, 458.739, 0.0
2022/10/27/8/43, 1927.281, 551.308, 0.0
2022/10/27/9/43, 1939.979, 653.128, 4.614
2022/10/27/10/43, 1804.733, 670.758, 18.617
