Time, EnergyGeneration, StorageCapacity
2022/7/11/17/28, 2351.281, 15000.0
2022/7/11/18/28, 2300.67, 15000.0
2022/7/11/19/28, 2347.055, 15000.0
2022/7/11/20/28, 2457.693, 15000.0
2022/7/11/21/28, 2335.132, 15000.0
2022/7/11/22/28, 2314.021, 15000.0
2022/7/11/23/28, 2436.988, 15000.0
2022/7/11/24/28, 2330.184, 15000.0
2022/7/12/1/28, 2091.527, 15000.0
2022/7/12/2/28, 1887.138, 15000.0
2022/7/12/3/28, 1672.788, 15000.0
2022/7/12/4/28, 1658.706, 15000.0
2022/7/12/5/28, 1801.615, 15000.0
2022/7/12/6/28, 2216.626, 15000.0
2022/7/12/7/28, 2462.424, 15000.0
2022/7/12/8/28, 2524.851, 15000.0
2022/7/12/9/28, 2625.75, 15000.0
2022/7/12/10/28, 2607.428, 15000.0
2022/7/12/11/28, 2577.688, 15000.0
2022/7/12/12/28, 2541.606, 15000.0
2022/7/12/13/28, 2570.82, 15000.0
2022/7/12/14/28, 2503.17, 15000.0
2022/7/12/15/28, 2627.229, 15000.0
2022/7/12/16/28, 2654.083, 15000.0
2022/7/12/17/28, 2677.734, 15000.0
2022/7/12/18/28, 2708.358, 15000.0
2022/7/12/19/28, 2549.158, 15000.0
2022/7/12/20/28, 2539.714, 15000.0
2022/7/12/21/28, 2293.209, 15000.0
2022/7/12/22/28, 2224.623, 15000.0
2022/7/12/23/28, 2145.674, 15000.0
2022/7/12/24/28, 1888.257, 15000.0
2022/7/13/1/28, 1600.677, 15000.0
2022/7/13/2/28, 1341.913, 15000.0
2022/7/13/3/28, 1293.813, 15000.0
2022/7/13/4/28, 1325.588, 15000.0
2022/7/13/5/28, 1667.029, 15000.0
2022/7/13/6/28, 2011.401, 15000.0
2022/7/13/7/28, 2411.013, 15000.0
2022/7/13/8/28, 2510.324, 15000.0
2022/7/13/9/28, 2499.24, 15000.0
2022/7/13/10/28, 2598.015, 15000.0
2022/7/13/11/28, 2501.962, 15000.0
2022/7/13/12/28, 2506.441, 15000.0
2022/7/13/13/28, 2512.524, 15000.0
2022/7/13/14/28, 2490.822, 15000.0
2022/7/13/15/28, 2480.867, 15000.0
2022/7/13/16/28, 2522.693, 15000.0
2022/7/13/17/28, 2500.732, 15000.0
2022/7/13/18/28, 2478.118, 15000.0
2022/7/13/19/28, 2542.657, 15000.0
2022/7/13/20/28, 2419.136, 15000.0
2022/7/13/21/28, 2535.35, 15000.0
2022/7/13/22/28, 2552.91, 15000.0
2022/7/13/23/28, 2419.072, 15000.0
2022/7/13/24/28, 2087.712, 15000.0
2022/7/14/1/28, 1863.066, 15000.0
2022/7/14/2/28, 1613.166, 15000.0
2022/7/14/3/28, 1590.094, 15000.0
2022/7/14/4/28, 1582.233, 15000.0
2022/7/14/5/28, 1718.073, 15000.0
2022/7/14/6/28, 2187.695, 15000.0
2022/7/14/7/28, 2574.98, 15000.0
2022/7/14/8/28, 2887.371, 15000.0
2022/7/14/9/28, 2942.919, 15000.0
2022/7/14/10/28, 2877.142, 15000.0
2022/7/14/11/28, 2795.651, 15000.0
2022/7/14/12/28, 2778.306, 15000.0
2022/7/14/13/28, 2698.658, 15000.0
2022/7/14/14/28, 2770.211, 15000.0
2022/7/14/15/28, 2715.669, 15000.0
2022/7/14/16/28, 2675.247, 15000.0
2022/7/14/17/28, 2640.321, 15000.0
2022/7/14/18/28, 2538.914, 15000.0
2022/7/14/19/28, 2578.772, 15000.0
2022/7/14/20/28, 2603.925, 15000.0
2022/7/14/21/28, 2557.229, 15000.0
2022/7/14/22/28, 2581.681, 15000.0
2022/7/14/23/28, 2729.45, 15000.0
2022/7/14/24/28, 2436.288, 15000.0
2022/7/15/1/28, 2215.907, 15000.0
2022/7/15/2/28, 2166.587, 15000.0
2022/7/15/3/28, 2029.583, 15000.0
2022/7/15/4/28, 1958.065, 15000.0
2022/7/15/5/28, 1989.477, 15000.0
2022/7/15/6/28, 2313.2, 15000.0
2022/7/15/7/28, 2790.274, 15000.0
2022/7/15/8/28, 2799.808, 15000.0
2022/7/15/9/28, 2912.388, 15000.0
2022/7/15/10/28, 2911.096, 15000.0
2022/7/15/11/28, 2908.6, 15000.0
2022/7/15/12/28, 2889.614, 15000.0
2022/7/15/13/28, 2650.452, 15000.0
2022/7/15/14/28, 2457.491, 15000.0
2022/7/15/15/28, 2564.836, 15000.0
2022/7/15/16/28, 2486.768, 15000.0
2022/7/15/17/28, 2532.761, 15000.0
2022/7/15/18/28, 2745.597, 15000.0
2022/7/15/19/28, 2738.419, 15000.0
2022/7/15/20/28, 2625.4, 15000.0
2022/7/15/21/28, 2615.557, 15000.0
2022/7/15/22/28, 2713.624, 15000.0
2022/7/15/23/28, 2447.017, 15000.0
2022/7/15/24/28, 2235.866, 15000.0
2022/7/16/1/28, 2040.49, 15000.0
2022/7/16/2/28, 1699.279, 15000.0
2022/7/16/3/28, 1520.873, 15000.0
2022/7/16/4/28, 1462.947, 15000.0
2022/7/16/5/28, 1373.374, 15000.0
2022/7/16/6/28, 1283.993, 15000.0
2022/7/16/7/28, 1523.5, 15000.0
2022/7/16/8/28, 1725.123, 15000.0
2022/7/16/9/28, 1894.466, 15000.0
2022/7/16/10/28, 1917.494, 15000.0
2022/7/16/11/28, 2210.322, 15000.0
2022/7/16/12/28, 2434.525, 15000.0
2022/7/16/13/28, 2338.868, 15000.0
2022/7/16/14/28, 2232.617, 15000.0
2022/7/16/15/28, 2437.835, 15000.0
2022/7/16/16/28, 2423.419, 15000.0
2022/7/16/17/28, 2442.644, 15000.0
2022/7/16/18/28, 2524.022, 15000.0
2022/7/16/19/28, 2415.932, 15000.0
2022/7/16/20/28, 2606.639, 15000.0
2022/7/16/21/28, 2676.35, 15000.0
2022/7/16/22/28, 2711.288, 15000.0
2022/7/16/23/28, 2693.412, 15000.0
2022/7/16/24/28, 2146.469, 15000.0
2022/7/17/1/28, 2253.977, 15000.0
2022/7/17/2/28, 1941.583, 15000.0
2022/7/17/3/28, 1686.824, 15000.0
2022/7/17/4/28, 1625.813, 15000.0
2022/7/17/5/28, 1462.296, 15000.0
2022/7/17/6/28, 1558.374, 15000.0
2022/7/17/7/28, 1633.545, 15000.0
2022/7/17/8/28, 1851.347, 15000.0
2022/7/17/9/28, 1903.421, 15000.0
2022/7/17/10/28, 1795.985, 15000.0
2022/7/17/11/28, 1780.783, 15000.0
2022/7/17/12/28, 1667.648, 15000.0
2022/7/17/13/28, 1920.963, 15000.0
2022/7/17/14/28, 1889.483, 15000.0
2022/7/17/15/28, 1742.127, 15000.0
2022/7/17/16/28, 1771.097, 15000.0
2022/7/17/17/28, 1866.836, 15000.0
2022/7/17/18/28, 1989.429, 15000.0
2022/7/17/19/28, 2118.442, 15000.0
2022/7/17/20/28, 2118.606, 15000.0
2022/7/17/21/28, 2002.983, 15000.0
2022/7/17/22/28, 2107.019, 15000.0
2022/7/17/23/28, 2069.613, 15000.0
2022/7/17/24/28, 1925.463, 15000.0
2022/7/18/1/29, 1858.046, 15000.0
2022/7/18/2/29, 1574.219, 15000.0
2022/7/18/3/29, 1439.467, 15000.0
2022/7/18/4/29, 1364.403, 15000.0
2022/7/18/5/29, 1669.027, 15000.0
2022/7/18/6/29, 1989.116, 15000.0
2022/7/18/7/29, 2155.569, 15000.0
2022/7/18/8/29, 2450.869, 15000.0
2022/7/18/9/29, 2615.426, 15000.0
2022/7/18/10/29, 2804.087, 15000.0
2022/7/18/11/29, 2713.779, 15000.0
2022/7/18/12/29, 2699.471, 15000.0
2022/7/18/13/29, 2815.991, 15000.0
2022/7/18/14/29, 2638.117, 15000.0
2022/7/18/15/29, 2624.209, 15000.0
2022/7/18/16/29, 2562.682, 15000.0
2022/7/18/17/29, 2524.609, 15000.0
2022/7/18/18/29, 2504.749, 15000.0
2022/7/18/19/29, 2604.476, 15000.0
2022/7/18/20/29, 2539.207, 15000.0
2022/7/18/21/29, 2208.257, 15000.0
2022/7/18/22/29, 2231.438, 15000.0
2022/7/18/23/29, 2157.496, 15000.0
2022/7/18/24/29, 1823.933, 15000.0
2022/7/19/1/29, 1600.561, 15000.0
2022/7/19/2/29, 1546.104, 15000.0
2022/7/19/3/29, 1458.651, 15000.0
2022/7/19/4/29, 1301.97, 15000.0
2022/7/19/5/29, 1475.76, 15000.0
2022/7/19/6/29, 1930.067, 15000.0
2022/7/19/7/29, 2296.38, 15000.0
2022/7/19/8/29, 2493.209, 15000.0
2022/7/19/9/29, 2435.38, 15000.0
2022/7/19/10/29, 2405.402, 15000.0
2022/7/19/11/29, 2507.95, 15000.0
2022/7/19/12/29, 2600.62, 15000.0
2022/7/19/13/29, 2621.575, 15000.0
2022/7/19/14/29, 2689.446, 15000.0
2022/7/19/15/29, 2729.135, 15000.0
2022/7/19/16/29, 2641.485, 15000.0
2022/7/19/17/29, 2934.091, 15000.0
2022/7/19/18/29, 3091.283, 15000.0
2022/7/19/19/29, 2870.618, 15000.0
2022/7/19/20/29, 2805.865, 15000.0
2022/7/19/21/29, 2790.788, 15000.0
2022/7/19/22/29, 2736.288, 15000.0
2022/7/19/23/29, 2756.515, 15000.0
2022/7/19/24/29, 2266.695, 15000.0
2022/7/20/1/29, 2151.825, 15000.0
2022/7/20/2/29, 2247.404, 15000.0
2022/7/20/3/29, 2246.709, 15000.0
2022/7/20/4/29, 2128.412, 15000.0
2022/7/20/5/29, 1978.809, 15000.0
2022/7/20/6/29, 1999.962, 15000.0
2022/7/20/7/29, 2082.152, 15000.0
2022/7/20/8/29, 2342.829, 15000.0
2022/7/20/9/29, 2620.492, 15000.0
2022/7/20/10/29, 2559.104, 15000.0
2022/7/20/11/29, 2631.366, 15000.0
2022/7/20/12/29, 2607.002, 15000.0
2022/7/20/13/29, 2514.534, 15000.0
2022/7/20/14/29, 2446.413, 15000.0
2022/7/20/15/29, 2475.319, 15000.0
2022/7/20/16/29, 2446.889, 15000.0
2022/7/20/17/29, 2552.028, 15000.0
2022/7/20/18/29, 2594.321, 15000.0
2022/7/20/19/29, 2562.766, 15000.0
2022/7/20/20/29, 2455.648, 15000.0
2022/7/20/21/29, 2340.547, 15000.0
2022/7/20/22/29, 2429.797, 15000.0
2022/7/20/23/29, 2160.957, 15000.0
2022/7/20/24/29, 1788.877, 15000.0
2022/7/21/1/29, 1513.91, 15000.0
2022/7/21/2/29, 1366.067, 15000.0
2022/7/21/3/29, 1324.799, 15000.0
2022/7/21/4/29, 1352.951, 15000.0
2022/7/21/5/29, 1601.366, 15000.0
2022/7/21/6/29, 2012.592, 15000.0
2022/7/21/7/29, 2452.95, 15000.0
2022/7/21/8/29, 2671.439, 15000.0
2022/7/21/9/29, 2826.374, 15000.0
2022/7/21/10/29, 2624.371, 15000.0
2022/7/21/11/29, 2699.61, 15000.0
2022/7/21/12/29, 2879.354, 15000.0
2022/7/21/13/29, 2777.027, 15000.0
2022/7/21/14/29, 2692.143, 15000.0
2022/7/21/15/29, 2588.636, 15000.0
2022/7/21/16/29, 2518.991, 15000.0
2022/7/21/17/29, 2510.757, 15000.0
2022/7/21/18/29, 2504.514, 15000.0
2022/7/21/19/29, 2624.486, 15000.0
2022/7/21/20/29, 2478.694, 15000.0
2022/7/21/21/29, 2370.879, 15000.0
2022/7/21/22/29, 2598.518, 15000.0
2022/7/21/23/29, 2739.337, 15000.0
2022/7/21/24/29, 2162.242, 15000.0
2022/7/22/1/29, 1917.968, 15000.0
2022/7/22/2/29, 1613.351, 15000.0
2022/7/22/3/29, 1602.223, 15000.0
2022/7/22/4/29, 1704.006, 15000.0
2022/7/22/5/29, 1590.647, 15000.0
2022/7/22/6/29, 2073.241, 15000.0
2022/7/22/7/29, 2312.648, 15000.0
2022/7/22/8/29, 2374.465, 15000.0
2022/7/22/9/29, 2573.043, 15000.0
2022/7/22/10/29, 2657.735, 15000.0
2022/7/22/11/29, 2648.877, 15000.0
2022/7/22/12/29, 2738.822, 15000.0
2022/7/22/13/29, 2704.039, 15000.0
2022/7/22/14/29, 2589.527, 15000.0
2022/7/22/15/29, 2521.752, 15000.0
2022/7/22/16/29, 2593.806, 15000.0
2022/7/22/17/29, 2654.649, 15000.0
2022/7/22/18/29, 2663.907, 15000.0
2022/7/22/19/29, 2570.076, 15000.0
2022/7/22/20/29, 2495.526, 15000.0
2022/7/22/21/29, 2231.099, 15000.0
2022/7/22/22/29, 2420.435, 15000.0
2022/7/22/23/29, 2363.405, 15000.0
2022/7/22/24/29, 2124.284, 15000.0
2022/7/23/1/29, 1894.635, 15000.0
2022/7/23/2/29, 1645.897, 15000.0
2022/7/23/3/29, 1546.886, 15000.0
2022/7/23/4/29, 1646.44, 15000.0
2022/7/23/5/29, 1574.796, 15000.0
2022/7/23/6/29, 1520.867, 15000.0
2022/7/23/7/29, 1742.012, 15000.0
2022/7/23/8/29, 1692.846, 15000.0
2022/7/23/9/29, 1614.293, 15000.0
2022/7/23/10/29, 1783.212, 15000.0
2022/7/23/11/29, 1847.055, 15000.0
2022/7/23/12/29, 1938.249, 15000.0
2022/7/23/13/29, 1992.567, 15000.0
2022/7/23/14/29, 2031.551, 15000.0
2022/7/23/15/29, 2090.455, 15000.0
2022/7/23/16/29, 2034.693, 15000.0
2022/7/23/17/29, 2040.159, 15000.0
2022/7/23/18/29, 2175.414, 15000.0
2022/7/23/19/29, 2222.027, 15000.0
2022/7/23/20/29, 2332.896, 15000.0
2022/7/23/21/29, 2148.201, 15000.0
2022/7/23/22/29, 2274.41, 15000.0
2022/7/23/23/29, 2417.058, 15000.0
2022/7/23/24/29, 2170.065, 15000.0
2022/7/24/1/29, 2067.205, 15000.0
2022/7/24/2/29, 2069.647, 15000.0
2022/7/24/3/29, 2137.631, 15000.0
2022/7/24/4/29, 2055.34, 15000.0
2022/7/24/5/29, 1836.346, 15000.0
2022/7/24/6/29, 1560.186, 15000.0
2022/7/24/7/29, 1372.019, 15000.0
2022/7/24/8/29, 1378.297, 15000.0
2022/7/24/9/29, 1533.536, 15000.0
2022/7/24/10/29, 1531.719, 15000.0
2022/7/24/11/29, 1705.848, 15000.0
2022/7/24/12/29, 1789.38, 15000.0
2022/7/24/13/29, 1685.125, 15000.0
2022/7/24/14/29, 1647.039, 15000.0
2022/7/24/15/29, 1694.447, 15000.0
2022/7/24/16/29, 1528.424, 15000.0
2022/7/24/17/29, 1694.872, 15000.0
2022/7/24/18/29, 1988.817, 15000.0
2022/7/24/19/29, 2126.724, 15000.0
2022/7/24/20/29, 2136.147, 15000.0
2022/7/24/21/29, 1951.777, 15000.0
2022/7/24/22/29, 2081.916, 15000.0
2022/7/24/23/29, 2055.472, 15000.0
2022/7/24/24/29, 1761.403, 15000.0
2022/7/25/1/30, 1549.366, 15000.0
2022/7/25/2/30, 1177.639, 15000.0
2022/7/25/3/30, 1160.23, 15000.0
2022/7/25/4/30, 1217.201, 15000.0
2022/7/25/5/30, 1438.227, 15000.0
2022/7/25/6/30, 1868.125, 15000.0
2022/7/25/7/30, 2449.518, 15000.0
2022/7/25/8/30, 2615.078, 15000.0
2022/7/25/9/30, 2674.871, 15000.0
2022/7/25/10/30, 2735.164, 15000.0
2022/7/25/11/30, 2915.582, 15000.0
2022/7/25/12/30, 2900.483, 15000.0
2022/7/25/13/30, 2977.117, 15000.0
2022/7/25/14/30, 2725.769, 15000.0
2022/7/25/15/30, 2620.817, 15000.0
2022/7/25/16/30, 2539.419, 15000.0
2022/7/25/17/30, 2465.998, 15000.0
2022/7/25/18/30, 2532.802, 15000.0
2022/7/25/19/30, 2655.419, 15000.0
2022/7/25/20/30, 2583.91, 15000.0
2022/7/25/21/30, 2363.752, 15000.0
2022/7/25/22/30, 2591.952, 15000.0
2022/7/25/23/30, 2631.576, 15000.0
2022/7/25/24/30, 2504.434, 15000.0
2022/7/26/1/30, 2746.155, 15000.0
2022/7/26/2/30, 2844.668, 15000.0
2022/7/26/3/30, 2885.412, 15000.0
2022/7/26/4/30, 2940.45, 15000.0
2022/7/26/5/30, 2971.52, 15000.0
2022/7/26/6/30, 3140.713, 15000.0
2022/7/26/7/30, 3366.151, 15000.0
2022/7/26/8/30, 3362.481, 15000.0
2022/7/26/9/30, 3225.579, 15000.0
2022/7/26/10/30, 3066.952, 15000.0
2022/7/26/11/30, 2979.9, 15000.0
2022/7/26/12/30, 3192.02, 15000.0
2022/7/26/13/30, 3297.61, 15000.0
2022/7/26/14/30, 3493.622, 15000.0
2022/7/26/15/30, 3656.437, 15000.0
2022/7/26/16/30, 3725.196, 15000.0
2022/7/26/17/30, 4026.323, 15000.0
2022/7/26/18/30, 4075.344, 15000.0
2022/7/26/19/30, 3897.895, 15000.0
2022/7/26/20/30, 3733.844, 15000.0
2022/7/26/21/30, 3661.484, 15000.0
2022/7/26/22/30, 3663.991, 15000.0
2022/7/26/23/30, 3549.722, 15000.0
2022/7/26/24/30, 3140.779, 15000.0
2022/7/27/1/30, 2986.353, 15000.0
2022/7/27/2/30, 2806.11, 15000.0
2022/7/27/3/30, 2763.234, 15000.0
2022/7/27/4/30, 2758.819, 15000.0
2022/7/27/5/30, 2732.265, 15000.0
2022/7/27/6/30, 2689.901, 15000.0
2022/7/27/7/30, 2745.438, 15000.0
2022/7/27/8/30, 2838.113, 15000.0
2022/7/27/9/30, 2929.625, 15000.0
2022/7/27/10/30, 3194.062, 15000.0
2022/7/27/11/30, 3397.52, 15000.0
2022/7/27/12/30, 3621.599, 15000.0
2022/7/27/13/30, 3659.562, 15000.0
2022/7/27/14/30, 3304.085, 15000.0
2022/7/27/15/30, 3147.411, 15000.0
2022/7/27/16/30, 2958.224, 15000.0
2022/7/27/17/30, 2812.674, 15000.0
2022/7/27/18/30, 2886.326, 15000.0
2022/7/27/19/30, 2826.801, 15000.0
2022/7/27/20/30, 2693.071, 15000.0
2022/7/27/21/30, 2583.958, 15000.0
2022/7/27/22/30, 2542.104, 15000.0
2022/7/27/23/30, 2275.093, 15000.0
2022/7/27/24/30, 1923.551, 15000.0
2022/7/28/1/30, 1895.437, 15000.0
2022/7/28/2/30, 1807.372, 15000.0
2022/7/28/3/30, 1787.741, 15000.0
2022/7/28/4/30, 1821.962, 15000.0
2022/7/28/5/30, 1713.864, 15000.0
2022/7/28/6/30, 2039.201, 15000.0
2022/7/28/7/30, 2239.448, 15000.0
2022/7/28/8/30, 2586.324, 15000.0
2022/7/28/9/30, 2691.613, 15000.0
2022/7/28/10/30, 2697.894, 15000.0
2022/7/28/11/30, 2856.579, 15000.0
2022/7/28/12/30, 2849.109, 15000.0
2022/7/28/13/30, 2773.842, 15000.0
2022/7/28/14/30, 2725.923, 15000.0
2022/7/28/15/30, 2817.861, 15000.0
2022/7/28/16/30, 3029.192, 15000.0
2022/7/28/17/30, 2944.738, 15000.0
2022/7/28/18/30, 2872.513, 15000.0
2022/7/28/19/30, 2625.285, 15000.0
2022/7/28/20/30, 2659.557, 15000.0
2022/7/28/21/30, 2511.277, 15000.0
2022/7/28/22/30, 2644.769, 15000.0
2022/7/28/23/30, 2689.838, 15000.0
2022/7/28/24/30, 2550.135, 15000.0
2022/7/29/1/30, 2229.063, 15000.0
2022/7/29/2/30, 2042.703, 15000.0
2022/7/29/3/30, 1999.447, 15000.0
2022/7/29/4/30, 2103.694, 15000.0
2022/7/29/5/30, 2143.049, 15000.0
2022/7/29/6/30, 2231.251, 15000.0
2022/7/29/7/30, 2420.314, 15000.0
2022/7/29/8/30, 2529.424, 15000.0
2022/7/29/9/30, 2734.012, 15000.0
2022/7/29/10/30, 2831.643, 15000.0
2022/7/29/11/30, 2893.574, 15000.0
2022/7/29/12/30, 2904.975, 15000.0
2022/7/29/13/30, 2909.942, 15000.0
2022/7/29/14/30, 2888.291, 15000.0
2022/7/29/15/30, 2834.769, 15000.0
2022/7/29/16/30, 2829.46, 15000.0
2022/7/29/17/30, 2679.329, 15000.0
2022/7/29/18/30, 2674.802, 15000.0
2022/7/29/19/30, 2629.852, 15000.0
2022/7/29/20/30, 2475.886, 15000.0
2022/7/29/21/30, 2523.121, 15000.0
2022/7/29/22/30, 2606.072, 15000.0
2022/7/29/23/30, 2497.826, 15000.0
2022/7/29/24/30, 2127.076, 15000.0
2022/7/30/1/30, 1815.697, 15000.0
2022/7/30/2/30, 1725.34, 15000.0
2022/7/30/3/30, 1677.535, 15000.0
2022/7/30/4/30, 1679.712, 15000.0
2022/7/30/5/30, 1706.468, 15000.0
2022/7/30/6/30, 1679.784, 15000.0
2022/7/30/7/30, 1726.849, 15000.0
2022/7/30/8/30, 1766.745, 15000.0
2022/7/30/9/30, 1948.833, 15000.0
2022/7/30/10/30, 1989.919, 15000.0
2022/7/30/11/30, 2105.813, 15000.0
2022/7/30/12/30, 2032.647, 15000.0
2022/7/30/13/30, 1978.392, 15000.0
2022/7/30/14/30, 2003.119, 15000.0
2022/7/30/15/30, 2028.849, 15000.0
2022/7/30/16/30, 2069.135, 15000.0
2022/7/30/17/30, 2015.019, 15000.0
2022/7/30/18/30, 2100.155, 15000.0
2022/7/30/19/30, 2328.024, 15000.0
2022/7/30/20/30, 2270.444, 15000.0
2022/7/30/21/30, 2140.818, 15000.0
2022/7/30/22/30, 2118.47, 15000.0
2022/7/30/23/30, 1893.482, 15000.0
2022/7/30/24/30, 1544.692, 15000.0
2022/7/31/1/30, 1475.039, 15000.0
2022/7/31/2/30, 1367.814, 15000.0
2022/7/31/3/30, 1217.295, 15000.0
2022/7/31/4/30, 1210.187, 15000.0
2022/7/31/5/30, 1174.162, 15000.0
2022/7/31/6/30, 1267.912, 15000.0
2022/7/31/7/30, 1377.38, 15000.0
2022/7/31/8/30, 1357.438, 15000.0
2022/7/31/9/30, 1440.595, 15000.0
2022/7/31/10/30, 1578.679, 15000.0
2022/7/31/11/30, 1603.743, 15000.0
2022/7/31/12/30, 1717.87, 15000.0
2022/7/31/13/30, 1779.015, 15000.0
2022/7/31/14/30, 1899.097, 15000.0
2022/7/31/15/30, 1740.753, 15000.0
2022/7/31/16/30, 1809.257, 15000.0
2022/7/31/17/30, 1881.41, 15000.0
2022/7/31/18/30, 1985.872, 15000.0
2022/7/31/19/30, 2050.328, 15000.0
2022/7/31/20/30, 1916.653, 15000.0
2022/7/31/21/30, 1803.052, 15000.0
2022/7/31/22/30, 1924.133, 15000.0
2022/7/31/23/30, 1904.697, 15000.0
2022/7/31/24/30, 1839.531, 15000.0
2022/8/1/1/31, 1672.602, 15000.0
2022/8/1/2/31, 1540.917, 15000.0
2022/8/1/3/31, 1445.683, 15000.0
2022/8/1/4/31, 1449.144, 15000.0
2022/8/1/5/31, 1574.96, 15000.0
2022/8/1/6/31, 1861.322, 15000.0
2022/8/1/7/31, 2144.112, 15000.0
2022/8/1/8/31, 2350.892, 15000.0
2022/8/1/9/31, 2601.607, 15000.0
2022/8/1/10/31, 2656.966, 15000.0
2022/8/1/11/31, 2761.259, 15000.0
2022/8/1/12/31, 2657.467, 15000.0
2022/8/1/13/31, 2617.801, 15000.0
2022/8/1/14/31, 2500.468, 15000.0
2022/8/1/15/31, 2421.506, 15000.0
2022/8/1/16/31, 2212.784, 15000.0
2022/8/1/17/31, 1991.798, 15000.0
2022/8/1/18/31, 2108.621, 15000.0
2022/8/1/19/31, 2287.868, 15000.0
2022/8/1/20/31, 2335.767, 15000.0
2022/8/1/21/31, 2175.742, 15000.0
2022/8/1/22/31, 2216.961, 15000.0
2022/8/1/23/31, 1986.807, 15000.0
2022/8/1/24/31, 1493.528, 15000.0
2022/8/2/1/31, 1431.589, 15000.0
2022/8/2/2/31, 1400.754, 15000.0
2022/8/2/3/31, 1710.424, 15000.0
2022/8/2/4/31, 1797.422, 15000.0
2022/8/2/5/31, 1725.335, 15000.0
2022/8/2/6/31, 1959.264, 15000.0
2022/8/2/7/31, 2450.543, 15000.0
2022/8/2/8/31, 2683.592, 15000.0
2022/8/2/9/31, 2918.444, 15000.0
2022/8/2/10/31, 2889.029, 15000.0
2022/8/2/11/31, 2912.382, 15000.0
2022/8/2/12/31, 2834.925, 15000.0
2022/8/2/13/31, 2649.971, 15000.0
2022/8/2/14/31, 2546.178, 15000.0
2022/8/2/15/31, 2643.713, 15000.0
2022/8/2/16/31, 2762.492, 15000.0
2022/8/2/17/31, 2724.755, 15000.0
2022/8/2/18/31, 2607.926, 15000.0
2022/8/2/19/31, 2516.288, 15000.0
2022/8/2/20/31, 2404.629, 15000.0
2022/8/2/21/31, 2416.806, 15000.0
2022/8/2/22/31, 2632.215, 15000.0
2022/8/2/23/31, 2772.04, 15000.0
2022/8/2/24/31, 2823.42, 15000.0
2022/8/3/1/31, 3052.899, 15000.0
2022/8/3/2/31, 3017.285, 15000.0
2022/8/3/3/31, 2903.458, 15000.0
2022/8/3/4/31, 2776.2, 15000.0
2022/8/3/5/31, 2680.943, 15000.0
2022/8/3/6/31, 2825.605, 15000.0
2022/8/3/7/31, 2851.121, 15000.0
2022/8/3/8/31, 2888.339, 15000.0
2022/8/3/9/31, 3066.72, 15000.0
2022/8/3/10/31, 3156.767, 15000.0
2022/8/3/11/31, 3091.296, 15000.0
2022/8/3/12/31, 3148.963, 15000.0
2022/8/3/13/31, 3163.702, 15000.0
2022/8/3/14/31, 3311.006, 15000.0
2022/8/3/15/31, 3481.275, 15000.0
2022/8/3/16/31, 3461.92, 15000.0
2022/8/3/17/31, 3424.699, 15000.0
2022/8/3/18/31, 3629.078, 15000.0
2022/8/3/19/31, 3661.221, 15000.0
2022/8/3/20/31, 3411.487, 15000.0
2022/8/3/21/31, 3466.938, 15000.0
2022/8/3/22/31, 3715.859, 15000.0
2022/8/3/23/31, 3771.112, 15000.0
2022/8/3/24/31, 3671.898, 15000.0
2022/8/4/1/31, 3662.003, 15000.0
2022/8/4/2/31, 3668.201, 15000.0
2022/8/4/3/31, 3633.217, 15000.0
2022/8/4/4/31, 3491.249, 15000.0
2022/8/4/5/31, 3651.79, 15000.0
2022/8/4/6/31, 3519.179, 15000.0
2022/8/4/7/31, 3651.68, 15000.0
2022/8/4/8/31, 3691.156, 15000.0
2022/8/4/9/31, 3595.149, 15000.0
2022/8/4/10/31, 3656.1, 15000.0
2022/8/4/11/31, 3807.505, 15000.0
2022/8/4/12/31, 3939.002, 15000.0
2022/8/4/13/31, 3979.097, 15000.0
2022/8/4/14/31, 3893.915, 15000.0
2022/8/4/15/31, 3746.28, 15000.0
2022/8/4/16/31, 3565.132, 15000.0
2022/8/4/17/31, 3511.898, 15000.0
2022/8/4/18/31, 3186.205, 15000.0
2022/8/4/19/31, 3052.399, 15000.0
2022/8/4/20/31, 2903.42, 15000.0
2022/8/4/21/31, 3037.482, 15000.0
2022/8/4/22/31, 3369.203, 15000.0
2022/8/4/23/31, 3436.025, 15000.0
2022/8/4/24/31, 3567.081, 15000.0
2022/8/5/1/31, 3575.567, 15000.0
2022/8/5/2/31, 3445.821, 15000.0
2022/8/5/3/31, 3368.725, 15000.0
2022/8/5/4/31, 3249.642, 15000.0
2022/8/5/5/31, 3274.84, 15000.0
2022/8/5/6/31, 3417.592, 15000.0
2022/8/5/7/31, 3344.873, 15000.0
2022/8/5/8/31, 3253.351, 15000.0
2022/8/5/9/31, 3307.563, 15000.0
2022/8/5/10/31, 3362.241, 15000.0
2022/8/5/11/31, 3828.62, 15000.0
2022/8/5/12/31, 3772.764, 15000.0
2022/8/5/13/31, 3800.407, 15000.0
2022/8/5/14/31, 3397.066, 15000.0
2022/8/5/15/31, 3133.453, 15000.0
2022/8/5/16/31, 3104.57, 15000.0
2022/8/5/17/31, 2983.375, 15000.0
2022/8/5/18/31, 2918.116, 15000.0
2022/8/5/19/31, 2722.216, 15000.0
2022/8/5/20/31, 2559.677, 15000.0
2022/8/5/21/31, 2404.685, 15000.0
2022/8/5/22/31, 2546.816, 15000.0
2022/8/5/23/31, 2252.569, 15000.0
